service,base_prefix,method,route
Final_Billing_Api,,POST,/FinalBilling/ViewBillMessageDetails
Final_Billing_Api,,GET,/InvoiceGeneration/BillDetailsForMore?BillingMastGenerateId={p}&PatFinEncounterId={p}
Final_Billing_Api,,GET,/InvoiceGeneration/BillDetailsForMore?PatFinEncounterId={p}
Final_Billing_Api,,POST,/InvoiceGeneration/CheckInvoiceValidation
Final_Billing_Api,,POST,/InvoiceGeneration/GenerateInvoice
Final_Billing_Api,,POST,/InvoiceGeneration/GenerateMultipleInvoice
Final_Billing_Api,,POST,/InvoiceGeneration/InterimBillSearch
Final_Billing_Api,,POST,/InvoiceGeneration/PageLoadForStatusChange
Final_Billing_Api,,POST,/InvoiceGeneration/SaveStatusChange
Final_Billing_Api,,POST,/InvoiceGeneration/ServiceDetails
Final_Billing_Api,,POST,/InvoiceGeneration/UnbilledPatients
Final_Billing_Api,,POST,/InvoiceSettlement/CancelInvoiceSettlement
Final_Billing_Api,,POST,/InvoiceSettlement/CancelInvoiceSettlementDetails
Final_Billing_Api,,POST,/InvoiceSettlement/GetGeneratedInvoices
Final_Billing_Api,,GET,/InvoiceSettlement/InvoiceSettlementPageLoad
Final_Billing_Api,,POST,/InvoiceSettlement/SaveInvoiceSettlement
Final_Billing_Api,,POST,/Package/AvailedToCoveredServices
Final_Billing_Api,,POST,/Package/CoveredToAvailedServices
Final_Billing_Api,,POST,/Package/CoveredToExcludeServices
Final_Billing_Api,,POST,/Package/ExcludeToCoveredServices
Final_Billing_Api,,POST,/Package/GenPatBillingServices
Final_Billing_Api,,POST,/Package/MOHCoveredPackageDetails
Final_Billing_Api,,POST,/Package/MOHPackageAutoBilling
Final_Billing_Api,,POST,/Package/MOHPackageDetails
Final_Billing_Api,,POST,/Package/PackageDetails
Final_Billing_Api,,POST,/Package/PackageServiceQuitStatusChange
Final_Billing_Api,,POST,/Package/PackageServicesReallocate
Final_Billing_Api,,GET,/Package/PatientDischargeInfo?patFinEncounterId={p}
Final_Billing_Api,,POST,/Package/SavePackageDetails
Final_Billing_Api,,POST,/StatementGeneration/ApproveStatement
Final_Billing_Api,,POST,/StatementGeneration/CancelStatement
Final_Billing_Api,,POST,/StatementGeneration/CancelStatementSettlement
Final_Billing_Api,,POST,/StatementGeneration/PayerLoad
Final_Billing_Api,,POST,/StatementGeneration/RemoveFailedClaims
Final_Billing_Api,,POST,/StatementGeneration/SaveStatementGenerate
Final_Billing_Api,,POST,/StatementGeneration/SaveStatementSettlement
Final_Billing_Api,,GET,/StatementGeneration/StatementBillDetails?billMastGenerateId={p}&mode={p}
Final_Billing_Api,,POST,/StatementGeneration/StatementGenerationBuyer
Final_Billing_Api,,POST,/StatementGeneration/StatementGenerationSearch
Final_Billing_Api,,POST,/StatementGeneration/StatementInvoicesByStatementNo
Final_Billing_Api,,POST,/StatementGeneration/StatementNotIncluded
Final_Billing_Api,,POST,/StatementGeneration/UpdateStatementEdit
Final_Billing_Api,,POST,/StatementGeneration/VerifyStatement
Final_Billing_Api,,GET,/StatementGeneration/ViewStatementPageLoad?hospitalId={p}
Final_Billing_Api,,POST,/StatementGeneration/ViewStatementSearch
Printer_Suite_API,,POST,/CPOE/GetCPOEPrint
Printer_Suite_API,,POST,/DS/GetCompanionLeavePrint
Printer_Suite_API,,POST,/DS/GetLeavePrint
Printer_Suite_API,,POST,/DS/GetMedicalPrint
Printer_Suite_API,,POST,/DS/MiscellenousReport/Print
Printer_Suite_API,,POST,/EMR/ClinicalSummaryPreview
Printer_Suite_API,,POST,/EMR/EMR/VisitDetails
Printer_Suite_API,,POST,/EMR/KOTLabelPrint
Printer_Suite_API,,POST,/EMR/MedicineTacking/PDFPreview
Printer_Suite_API,,POST,/EMR/MilkCollectionSlipLabel
Printer_Suite_API,,POST,/EMR/PatientSlipLabel
Printer_Suite_API,,POST,/EMR/{p}
Printer_Suite_API,,GET,/FO/AdvancePrint?BillNo={p}&HospitalId={p}&Isprint={p}
Printer_Suite_API,,GET,/FO/AdvancePrint?BillNo={p}&HospitalId={p}&Isprint={p}&MachineName={p}
Printer_Suite_API,,POST,/FO/AdvanceRefundPrint
Printer_Suite_API,,GET,/FO/BillReprintForCashType?BillNo={p}&HospitalId={p}&Isprint={p}&LoginUser={p}&IsCopy={p}
Printer_Suite_API,,GET,/FO/BillReprintForCashType?BillNo={p}&HospitalId={p}&Isprint={p}&MachineName={p}&LoginUser={p}&IsCopy={p}
Printer_Suite_API,,GET,/FO/CreditInvoicePrint?BillNo={p}&HospitalId={p}&IsCredit={p}&IsCopy={p}&Isprint={p}&loginUser={p}&MachineName={p}
Printer_Suite_API,,GET,/FO/CreditInvoicePrint?BillNo={p}&HospitalId={p}&Isprint={p}&MachineName={p}&LoginUser={p}&IsCopy={p}
Printer_Suite_API,,POST,/FO/CreditNoteViewPrint
Printer_Suite_API,,GET,/FO/DiscoveryPrint?nphiesMastDiscoveryId={p}&hospitalId={p}
Printer_Suite_API,,GET,/FO/Eligibility?nphiesEligibilityCheckID={p}&hospitalId={p}
Printer_Suite_API,,POST,/FO/GetAvailedServiceDetailedPrint
Printer_Suite_API,,POST,/FO/InsApproval/PreviewClaimForm
Printer_Suite_API,,POST,/FO/InsApproval/PrintClaimForm
Printer_Suite_API,,GET,/FO/JHAHPreAuthPrint
Printer_Suite_API,,POST,/FO/PatientBandBarcode?AdtMastAdmDiscId={p}&MachineName={p}&HospitalId={p}
Printer_Suite_API,,POST,/FO/PatientBandBarcode?AdtMastAdmDiscId={p}&MachineName={p}&HospitalId={p}&mrNo={p}
Printer_Suite_API,,POST,/FO/PatientFaceSheetPrint
Printer_Suite_API,,GET,/FO/PatientSlip?mrNo={p}&userId={p}&hospitalId={p}&machineName={p}&numberOfCopy={p}
Printer_Suite_API,,POST,/FO/PharmacyReq/PreviewClaimForm
Printer_Suite_API,,POST,/FO/PharmacyReq/PrintPhReqClaimForm
Printer_Suite_API,,POST,/FO/PharmacylabelPrint
Printer_Suite_API,,GET,/FO/PreAuth?nphiesMastApprovalId={p}&hospitalId={p}
Printer_Suite_API,,GET,/FO/PrintAllotmentSlip?AdtMastAdmDiscId={p}&Isprint={p}
Printer_Suite_API,,GET,/FO/PrintAllotmentSlip?AdtMastAdmDiscId={p}&Isprint={p}&MachineName={p}
Printer_Suite_API,,POST,/FO/PrintDetailsForShiftClose
Printer_Suite_API,,POST,/FO/PrintForAdvanceRefundRequest
Printer_Suite_API,,POST,/FO/PrintForPaymentHistory
Printer_Suite_API,,POST,/FO/PrintMedicineAdminstration
Printer_Suite_API,,POST,/FO/PrintPrescriptionForm
Printer_Suite_API,,POST,/FO/SchemeBasedChargeDetailsPrint
Printer_Suite_API,,POST,/FO/consumption
Printer_Suite_API,,POST,/FO/consumption/view
Printer_Suite_API,,POST,/FO/indent
Printer_Suite_API,,POST,/Investigation/GetEmrAttachPrint
Printer_Suite_API,,POST,/Investigation/ResultPrint
Printer_Suite_API,,POST,/InvoicePrint/ClaimSubmissionAutoFileAttachment
Printer_Suite_API,,POST,/InvoicePrint/InvoiceCancelledBillPrint
Printer_Suite_API,,POST,/InvoicePrint/PrintAvailedPackage
Printer_Suite_API,,POST,/InvoicePrint/PrintInvoiceConsolidated
Printer_Suite_API,,POST,/InvoicePrint/PrintInvoiceDetailed
Printer_Suite_API,,POST,/InvoicePrint/StatementVatPrint
Printer_Suite_API,,POST,/Surgery/ORRegisterDetailsPrint
ADT_API,,POST,/ADT/ADTAdmissionDetailsCancel
ADT_API,,POST,/ADT/AdmittingProvider
ADT_API,,GET,/ADT/BedBilledDetails?encounterId={p}&mrNo={p}
ADT_API,,POST,/ADT/BedChargeDetails
ADT_API,,POST,/ADT/BedClass
ADT_API,,POST,/ADT/BedNo
ADT_API,,GET,/ADT/CancelReasons?hospitalId={p}
ADT_API,,POST,/ADT/ChangeProvider
ADT_API,,POST,/ADT/CheckADTSaveValidations
ADT_API,,POST,/ADT/DefaultBedDetails
ADT_API,,POST,/ADT/Discharge
ADT_API,,POST,/ADT/DischargeCancel
ADT_API,,GET,/ADT/DischargeReasons?hospitalId={p}
ADT_API,,POST,/ADT/EMRrecommendation
ADT_API,,POST,/ADT/HoldRoomRelease
ADT_API,,GET,/ADT/LookUpOnLoad?HospitalId={p}&MrNo={p}
ADT_API,,POST,/ADT/Room/WardList
ADT_API,,POST,/ADT/SaveAdmissionDetails
ADT_API,,POST,/ADT/TransferHold
ADT_API,,POST,/ADT/getAdmissionDetails
ADT_API,,POST,/AdmissionPlanning/AdmissionPlanningDetails
ADT_API,,POST,/AdmissionPlanning/AdmsnBedClass
ADT_API,,POST,/AdmissionPlanning/AdmsnPlanSave
ADT_API,,POST,/AdmissionPlanning/AdmsnPlanView
ADT_API,,GET,/AdmissionPlanning/Departments?HospitalId={p}
ADT_API,,GET,/AdmissionPlanning/Providers?HospitalId={p}
ADT_API,,POST,/AdtORSchedule/GetAdtAuthorizeORSchedule
ADT_API,,POST,/AdtORSchedule/GetAdtORScheduleView
ADT_API,,POST,/AdtORSchedule/SaveAdtAuthorizeORSchedule
ADT_API,,GET,/AdtRent/GetAdtRentRoomList?hospitalId={p}
ADT_API,,POST,/AdtRent/GetBedNameDate
ADT_API,,POST,/AdtRent/GetBilledServices
ADT_API,,POST,/BedInfo/ADTBlockWiseSearch
ADT_API,,GET,/BedInfo/BedDetailsCount?HospitalId={p}
ADT_API,,POST,/ChangeNursingStation/BedDetails
ADT_API,,GET,/ChangeNursingStation/ChangeNursingStationLookUp?hospitalId={p}
ADT_API,,POST,/ChangeNursingStation/GetRelation
ADT_API,,POST,/ChangeNursingStation/LevelBlock
ADT_API,,POST,/ChangeNursingStation/Save
ADT_API,,POST,/ChangeRoom/RoomBed/Save
ADT_API,,POST,/ChangeRoom/Status
ADT_API,,POST,/IPEnquiry/ADTAdvanceSearchResult
ADT_API,,POST,/IPEnquiry/ADTBlockWiseSearch
ADT_API,,GET,/IPEnquiry/BedClass?HospitalId={p}
ADT_API,,POST,/IPEnquiry/BedClassByNursingStation
ADT_API,,POST,/IPEnquiry/BedNo
ADT_API,,GET,/IPEnquiry/Block?HospitalId={p}
ADT_API,,GET,/IPEnquiry/Floor?HospitalId={p}
ADT_API,,GET,/IPEnquiry/Floor?hospitalid=1
ADT_API,,GET,/IPEnquiry/PatBirthRegDetails?BedNo={p}
Common_Shared_API,,GET,/Attachment/AttachmentType
Common_Shared_API,,GET,/Attachment/Category?module={p}&hospitalId={p}&userId={p}
Common_Shared_API,,POST,/Attachment/DeleteAttachments
Common_Shared_API,,POST,/Attachment/DeleteScannedFiles
Common_Shared_API,,GET,/Attachment/FOConsentAttachment?mrno={p}&hospitalId={p}&userId={p}&genLookupId={p}
Common_Shared_API,,GET,/Attachment/FOConsentCategory?mrno={p}&hospitalId={p}&userId={p}
Common_Shared_API,,POST,/Attachment/Files
Common_Shared_API,,GET,/Attachment/GetAttachmentCategory?mrno={p}&module={p}&refId={p}
Common_Shared_API,,GET,/Attachment/GetAttachmentSubCategory?mrno={p}&module={p}&refId={p}
Common_Shared_API,,POST,/Attachment/GetLogViewDeleteAttachment
Common_Shared_API,,GET,/Attachment/Privilege?attachmentType={p}
Common_Shared_API,,POST,/Attachment/SaveAttachments
Common_Shared_API,,POST,/Attachment/SaveScannedFiles
Common_Shared_API,,POST,/Attachment/ScannedDocuments
Common_Shared_API,,GET,/Attachment/SubCategory?module={p}&attachmentCategoryId={p}
Common_Shared_API,,POST,/Attachment/UpdateScannedFile
Common_Shared_API,,POST,/Attachment/UploadBrowsedFileToTemp
Common_Shared_API,,POST,/Attachment/UploadScannedFileToTemp
Common_Shared_API,,POST,/CommonShared/CPOE/PDFPreview
Common_Shared_API,,POST,/CommonShared/GenLookUp/ByType
Common_Shared_API,,POST,/CommonShared/GetBillingMessages?mrNo={p}
Common_Shared_API,,POST,/CommonShared/InsApproval/SaveEMRClinicalReport
Common_Shared_API,,POST,/CommonShared/InsApproval/SaveEMRFileAttachment
Common_Shared_API,,POST,/CommonShared/InsApproval/SavePharmacyEMRClinicalReport
Common_Shared_API,,POST,/CommonShared/InsApproval/SavePharmacyEMRFileAttachment
Common_Shared_API,,GET,/CommonShared/KOT/MultiSlips?HospitalId={p}
Common_Shared_API,,POST,/CommonShared/KOT/{p}
Common_Shared_API,,POST,/CommonShared/MultiSlip/PatientSlips
Common_Shared_API,,GET,/File/ClientAgent/Download/{p}
Common_Shared_API,,DELETE,/File/DeleteFile?fileName={p}
Common_Shared_API,,GET,/File/DownloadUrl?fileName={p}
Common_Shared_API,,POST,/File/SaveVideo
Common_Shared_API,,GET,/File/UploadUrl?fileName={p}
Common_Shared_API,,POST,/Notification/GetNotification?userID={p}
Common_Shared_API,,POST,/Notification/UpdateNotification?userID={p}&markAsRead={p}
Common_Shared_API,,POST,/PriceEsitmation/CalculateCmDiscount
Common_Shared_API,,POST,/PriceEsitmation/CalculateDrDiscount
Common_Shared_API,,POST,/PriceEsitmation/CalculatePrice
Common_Shared_API,,POST,/PriceEsitmation/GetPriceEstimation
Common_Shared_API,,GET,/PriceEsitmation/GetPriceEstimationLog?Emrpatdtlsinvorderid={p}
Common_Shared_API,,POST,/PriceEsitmation/PageLoad
Common_Shared_API,,POST,/PriceEsitmation/SavePriceEstimation
Blood_Bank_API,,POST,/BloodBank/BbMastCrossMatch
Blood_Bank_API,,POST,/BloodBank/CrossMatchSave
Blood_Bank_API,,POST,/BloodBank/CrossMatchStockinHand
Blood_Bank_API,,POST,/BloodBank/CrossMatchingDelete
Blood_Bank_API,,POST,/BloodBank/CrossMatchingSearch
Blood_Bank_API,,POST,/BloodBank/GetBloodRequestComponent
Blood_Bank_API,,POST,/BloodBank/LocationChangeSave
Blood_Bank_API,,POST,/BloodBank/MasterValidation
Blood_Bank_API,,POST,/BloodBank/TestResultView
Blood_Bank_API,,GET,/BloodBank/TransfusionReceiveComponentLog?hospitalId={p}&bbReceiveComponentID={p}
Blood_Bank_API,,POST,/BloodBank/TransfusionRequestAcknowledgeSave
Blood_Bank_API,,GET,/BloodBank/TransfusionRequestLog?hospitalId={p}&bbMastRequestId={p}
Blood_Bank_API,,POST,/BloodBank/TransfusionRequestSearch
Blood_Bank_API,,GET,/BloodBank/ValidateComponentUnitNo?receivecomponentid={p}&componentunitnumber={p}&componentid={p}&hospitalid={p}
Blood_Bank_API,,GET,/BloodBank/ValidateSampleNo?mrno={p}&sampleNo={p}
Blood_Bank_API,,POST,/Donor/PatientSelectionValidation
Blood_Bank_API,,POST,/EmrLookUp/EmrLookUpList
Blood_Bank_API,,POST,/EmrLookUp/IsbtValidation
Blood_Bank_API,,POST,/EmrLookUp/SaveEmrLookUp
Blood_Bank_API,,POST,/Questionnaire/BloodUnitNoSave
Blood_Bank_API,,POST,/Questionnaire/GenerateBloodUnitNo
Blood_Bank_API,,POST,/StockInHand/BloodBagSplitSave
Blood_Bank_API,,POST,/StockInHand/BloodGroupVerificationValidation
Blood_Bank_API,,POST,/StockInHand/DoctorRequest
Blood_Bank_API,,POST,/StockInHand/FetchTestDetails
Blood_Bank_API,,POST,/StockInHand/GetBloodGroupResult
Blood_Bank_API,,POST,/StockInHand/GetGroupOverrideReason
Blood_Bank_API,,POST,/StockInHand/GetPickupEmployeeList
Blood_Bank_API,,POST,/StockInHand/GetPrivilegedUserList
Blood_Bank_API,,POST,/StockInHand/IrradiationSave
Blood_Bank_API,,POST,/StockInHand/IsDonorValid
Blood_Bank_API,,POST,/StockInHand/ReservationCancellationSave
Blood_Bank_API,,POST,/StockInHand/SAGMRemoval
Blood_Bank_API,,POST,/StockInHand/SaveBloodIssueDetails
Blood_Bank_API,,POST,/StockInHand/SaveStockRemove/ReturnRemark
Blood_Bank_API,,POST,/StockInHand/StockInHand
Blood_Bank_API,,POST,/StockInHand/VerifyBloodUnit
Blood_Bank_API,,POST,/ViewIssueReturnRemove/TransfusionDetails
Patient_API,/patient-api/api/v1,GET,/HomeHealth/GetHomeHealthRequestLogDetails?requestId={p}
Patient_API,/patient-api/api/v1,GET,/HomeHealth/GetHomeHealthRequestNoteDetails?requestId={p}
Patient_API,/patient-api/api/v1,GET,/HomeHealth/GetPageLoadData?HospitalId={p}
Patient_API,/patient-api/api/v1,GET,/HomeHealth/GetProviderList?HospitalId={p}
Patient_API,/patient-api/api/v1,POST,/HomeHealth/GetValidations
Patient_API,/patient-api/api/v1,POST,/HomeHealth/HomeHealthRequestSearch
Patient_API,/patient-api/api/v1,POST,/HomeHealth/SaveHomeHealthRequest
Patient_API,/patient-api/api/v1,POST,/HomeHealth/SaveHomeHealthRequestNote
Patient_API,/patient-api/api/v1,POST,/HomeHealth/UpdateHomeHealthRequest
Patient_API,/patient-api/api/v1,POST,/MedicalRequest/GetEncMedReportRequests
Patient_API,/patient-api/api/v1,POST,/MedicalRequest/SaveNewMedReportRequest
Patient_API,/patient-api/api/v1,POST,/Outside/Register
Patient_API,/patient-api/api/v1,POST,/Patient/AdtRecommendList
Patient_API,/patient-api/api/v1,GET,/Patient/BirthReg/History?mrNo={p}&hospitalId={p}&visitNo={p}&mode={p}
Patient_API,/patient-api/api/v1,POST,/Patient/FOPatientAdvanceSearch
Patient_API,/patient-api/api/v1,GET,/Patient/GetInsuranceByPolicy?hospitalId={p}&policyNumber={p}
Patient_API,/patient-api/api/v1,POST,/Patient/GetPatientSearchCondition/list
Patient_API,/patient-api/api/v1,POST,/Patient/GetPatientSearchGeneral/list
Patient_API,/patient-api/api/v1,POST,/Patient/IndentPatientSearch
Patient_API,/patient-api/api/v1,POST,/Patient/OutsidePatientSearch
Patient_API,/patient-api/api/v1,POST,/Patient/PatRoomDetails
Patient_API,/patient-api/api/v1,POST,/Patient/PatientBannerInfo
Patient_API,/patient-api/api/v1,POST,/Patient/PatientHeader/Count
Patient_API,/patient-api/api/v1,POST,/Patient/PatientRelation/List
Patient_API,/patient-api/api/v1,POST,/Patient/PatientSelectionList
Patient_API,/patient-api/api/v1,GET,/Patient/ResourceData?HospitalId={p}
Patient_API,/patient-api/api/v1,POST,/Patient/Room/WardList
Patient_API,/patient-api/api/v1,POST,/Patient/Search
Patient_API,/patient-api/api/v1,POST,/Patient/SearchFOPatient
Patient_API,/patient-api/api/v1,POST,/Patient/StickyNotes
Patient_API,/patient-api/api/v1,POST,/Patient/StickyNotes/Create
Patient_API,/patient-api/api/v1,DELETE,/Patient/StickyNotes/Delete?GenStickyNoteId={p}
Patient_API,/patient-api/api/v1,PUT,/Patient/StickyNotes/Update
Patient_API,/patient-api/api/v1,PUT,/Patient/TokenStatus
Patient_API,/patient-api/api/v1,POST,/VitalSign/Details/List/ByDate
Pharmacy_API,,POST,/Consumption/cancel
Pharmacy_API,,POST,/Consumption/create
Pharmacy_API,,GET,/Consumption/items?phMastStockConsumptionId={p}
Pharmacy_API,,POST,/Consumption/list
Pharmacy_API,,POST,/Consumption/print
Pharmacy_API,,POST,/Consumption/service/batch
Pharmacy_API,,GET,/Consumption/service/item?phSublocationId={p}&hospitalId={p}
Pharmacy_API,,POST,/MedicineTracking/List
Pharmacy_API,,GET,/MedicineTracking/MedicineTrackingLog?PhDtlsMedicineTrackingId={p}
Pharmacy_API,,POST,/PatientIndent/IndentItem
Pharmacy_API,,POST,/PatientIndent/IndentRequests
Pharmacy_API,,POST,/PatientIndent/create
Pharmacy_API,,GET,/PatientIndent/detail?phMastStockRequestId={p}&isPharmacy={p}
Pharmacy_API,,POST,/PatientIndent/edit
Pharmacy_API,,POST,/PatientIndent/favourite/create
Pharmacy_API,,DELETE,/PatientIndent/favourite/delete?phMastStockRequestFavId={p}
Pharmacy_API,,GET,/PatientIndent/getGenLevel?hospitalId={p}
Pharmacy_API,,GET,/PatientIndent/inv/category
Pharmacy_API,,GET,/PatientIndent/item?hospitalId={p}
Pharmacy_API,,POST,/PatientIndent/print
Pharmacy_API,,POST,/PharmacyOrder/PharmacyOrderForms
Pharmacy_API,,POST,/PharmacyPanel/Intervention/Save
Pharmacy_API,,GET,/Stock/StockView/GetPhStockCategory
Pharmacy_API,,POST,/SublocationMaster/CreateSublocationMaster
Pharmacy_API,,GET,/SublocationMaster/GetAllSublocations?hospitalId={p}
Pharmacy_API,,GET,/SublocationMaster/GetEmpById?empId={p}
Pharmacy_API,,GET,/SublocationMaster/GetMstrServiceItems
Pharmacy_API,,GET,/SublocationMaster/GetPrivilegesByGrpName?groupName={p}&hospitalId={p}
Pharmacy_API,,GET,/SublocationMaster/GetSublocationMaster?sublocationId={p}
Pharmacy_API,,GET,/SublocationMaster/GetSublocationPrivilegeGroup?hospitalId={p}
Pharmacy_API,,GET,/SublocationMaster/GetSublocationPriviliges?userId={p}&hospitalId={p}
Pharmacy_API,,POST,/SublocationMaster/UpdatePrivilegeGroup
Pharmacy_API,,POST,/SublocationMaster/UpdateSublocationMaster
Pharmacy_API,,POST,/SublocationMaster/UpdateSublocationPriviliges
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CPOE/OrderDetails/ProviderVisitId
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CPOE/PDFPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CPOE/PreviousOrder
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CPOEPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CheckListPDFPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/ClinicalSummaryPDFPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/ClinicalSummaryPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/CommonPDFPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/DeleteDiagnosisIcd
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/DiagnosisPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/EmrHtmlPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/EmrNoteLogPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/HandOffPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/HistoryPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/IsValidEmrPatDtlsEntries
EMR_Core_API,/emr-core-api/api/v1,GET,/EMRCore/IsValidEmrPatDtlsEntry/Delete/{p}
EMR_Core_API,/emr-core-api/api/v1,GET,/EMRCore/IsValidEmrPatDtlsEntry/{p}
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/Note
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/Note/V2
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/NurseCheckListPreview
EMR_Core_API,/emr-core-api/api/v1,POST,/EMRCore/NursingCarePlan/Preview
EMR_Core_API,/emr-core-api/api/v1,GET,/EMRCore/PatHealthLiteracyScalePreview?mrno={p}
EMR_Core_API,/emr-core-api/api/v1,GET,/ICD/GetDiagnosisPreviewDetails?encounterId={p}
EMR_Core_API,/emr-core-api/api/v1,POST,/ICD/SaveIcd
EMR_Core_API,/emr-core-api/api/v1,POST,/PeriOperativeRecords/OTCheckList
Econnect_API,,POST,/Jhah/JhahPreAuthorization/PharmacyStatusCheck
Econnect_API,,POST,/Nphies/Claim/Eligibility/View
Econnect_API,,POST,/Nphies/ClaimSubmission/BulkCommunication
Econnect_API,,POST,/Nphies/ClaimSubmission/CancelRequest
Econnect_API,,POST,/Nphies/ClaimSubmission/Communication
Econnect_API,,POST,/Nphies/ClaimSubmission/SendClaimRequest
Econnect_API,,POST,/Nphies/ClaimSubmission/SendClaimRequestAsync
Econnect_API,,POST,/Nphies/ClaimSubmission/SendClaimRequestService
Econnect_API,,POST,/Nphies/ClaimSubmission/SendPollRequest
Econnect_API,,POST,/Nphies/ClaimSubmission/StatusCheck
Econnect_API,,POST,/Nphies/Discovery/Check
Econnect_API,,GET,/Nphies/Discovery/Response?nphiesMastDiscoveryId={p}&hospitalId={p}
Econnect_API,,POST,/Nphies/Discovery/Search
Econnect_API,,GET,/Nphies/Discovery/View?nphiesMastDiscoveryId={p}&hospitalId={p}
Econnect_API,,POST,/Nphies/Eligibility/Check
Econnect_API,,GET,/Nphies/Eligibility/RequestAndResponse?nphiesEligibilityCheckId={p}&hospitalId={p}
Econnect_API,,POST,/Nphies/Eligibility/Search
Econnect_API,,POST,/Nphies/EligibilityCheck
Econnect_API,,POST,/Nphies/PreAuthorization/SendCommunication
Econnect_API,,POST,/Nphies/PreAuthorization/SendPollRequest
Econnect_API,,POST,/SMS/GetOtp
Econnect_API,,POST,/SMS/TermsAndCondition
Econnect_API,,POST,/SMS/VerifyOtp
CSSD_API,,GET,/CssdProcess/CssdComments?CssdMastProcessId={p}
CSSD_API,,GET,/CssdProcess/CssdTransferDetails?HospitalId={p}
CSSD_API,,GET,/CssdProcess/GetAttachments?CssdDtlsProcessId={p}
CSSD_API,,POST,/CssdProcess/GetCssdCategoryItemsById
CSSD_API,,POST,/CssdProcess/GetCssdInitialData
CSSD_API,,POST,/CssdProcess/GetCssdItemsByMastProcess
CSSD_API,,POST,/CssdProcess/GetCssdMissingItems
CSSD_API,,POST,/CssdProcess/GetCssdProcessDtls
CSSD_API,,GET,/CssdProcess/GetCssdPycisianDetails?CssdSetId={p}
CSSD_API,,GET,/CssdProcess/GetScannedFiles?CssdDtlsProcessId={p}
CSSD_API,,POST,/CssdProcess/GetTransferInitialData
CSSD_API,,POST,/CssdProcess/SendingProcess/Save
CSSD_API,,POST,/CssdProcess/Transfer/Save
CSSD_API,,POST,/CssdProcess/UpdateCssdSet
Surgery_API,,POST,/Surgery/AttendeeList
Surgery_API,,POST,/Surgery/NoteLog
Surgery_API,,POST,/Surgery/ORDashboradRegisterDetails
Surgery_API,,POST,/Surgery/ORScheduleDetails
Surgery_API,,POST,/Surgery/ORTrackingDashboard
Surgery_API,,POST,/Surgery/OTMastScheduleORNote
Surgery_API,,POST,/Surgery/OperationRoomList
Surgery_API,,POST,/Surgery/PatientDashboard
Surgery_API,,POST,/Surgery/SaveAfterAndBeforeProcedure
Surgery_API,,POST,/Surgery/SaveSurgeryNoteCounterSign
Surgery_API,,POST,/Surgery/SelectedProcedureDetails
Surgery_API,,POST,/Surgery/SurgeryAppointmentAuthorized
Surgery_API,,POST,/Surgery/SurgeryScheduleDetails
Surgery_API,,GET,/Surgery/SurgeryType
Template_API,,POST,/Template/Header
Template_API,,POST,/Template/Provider
Template_API,,POST,/Template/TemplateMaster
Template_API,,POST,/TemplateMaster/DeleteTemplate
Template_API,,POST,/TemplateMaster/EditFetchFieldDetails
Template_API,,POST,/TemplateMaster/EditMainHeadingFetch
Template_API,,POST,/TemplateMaster/FetchTemplate
Template_API,,POST,/TemplateMaster/FetchTemplateMainHeading
Template_API,,POST,/TemplateMaster/FetchTemplateVisitType
Template_API,,POST,/TemplateMaster/GetDefaultMainHeading
Template_API,,POST,/TemplateMaster/GetTemplateImages
Template_API,,POST,/TemplateMaster/SetTemplateData
Template_API,,POST,/TemplateMaster/TemplateCreation
Template_API,,POST,/TemplateMaster/TemplateType
DischargSummary_API,,POST,/Leaves/GetDiagnosis
DischargSummary_API,,POST,/Leaves/GetLeaveHistoryDetails
DischargSummary_API,,POST,/Leaves/Logs
DischargSummary_API,,POST,/Leaves/ResendLeaveToLean
DischargSummary_API,,POST,/Leaves/Save
DischargSummary_API,,POST,/Leaves/SaveCompanionLeave
DischargSummary_API,,POST,/Leaves/SaveLeavesCounterSign
DischargSummary_API,,POST,/Leaves/SearchCompanionId
DischargSummary_API,,POST,/Leaves/SearchCompanionLeave
DischargSummary_API,,POST,/Leaves/SearchLeaves
DischargSummary_API,,POST,/Leaves/SickleaveLog
Task_API,,POST,/TaskSuite/Count
Task_API,,POST,/TaskSuite/Createnewtask
